Date,SM,NO,CL,UB,SB,TP,CD,CN,GC,TY,YM,XB,CT,RX,W ,ST,Z ,AD,C ,VF,LA,SF,LN,IB,KC,XP,DU,CO,US,JA,EC,OE,NG,EO,SI,ES,XM,BO,G ,QS,LX,LP,BP,LH,TU,CC,S ,SE,NV,HO,GX,JY,FV,JB,LC,port_avg
1987-09-30,0.19451674563140825,0.0,-0.04904812613625109,0.0,-0.049407118375470925,0.0,0.05947494837003942,0.0,-0.010952397192459818,0.19472521129627027,0.0,0.0,-0.08354067221845748,0.0,0.009448014220866505,0.0,0.0,0.0,-0.10622968238143635,0.0,0.0,-0.1132041601080079,0.0,0.0,0.07184093625833853,0.0,0.0,0.0,0.18592354194629068,-0.009306428065659497,0.0,0.0,0.0,0.0,0.006059051675048389,0.0,0.0,-0.05565542255521144,0.021193762563302847,0.0,0.0,0.0,-0.014582869957109978,-0.11431670925232441,0.0,0.2028594482187401,0.09476390606951657,0.0,0.0,0.04543802912414557,0.0,-0.11413942724730954,0.0,-0.15608189364064234,0.04992958058791713,0.004721968524209881
1987-10-30,0.1274501799800768,0.0,0.0012353306983040162,0.0,-0.05993546025656596,0.0,-0.05580097166372817,0.0,-0.0559984192076198,-0.22217921623662715,0.0,0.0,-0.10056663091865833,0.0,0.009915212000223892,0.0,0.0,0.0,-0.0007319011523040112,0.0,0.0,-0.2443743429027444,0.0,0.0,-0.11372237998085807,0.0,0.0,0.0,-0.21479508048746843,0.3330515399890345,0.0,0.0,0.0,0.0,-0.07480539961468644,0.0,0.0,-0.04218673818222873,-0.15179484769748516,0.0,0.0,0.0,0.24991578125518651,-0.10128389039304231,0.0,-0.0014874374303368869,0.015021276425589408,0.0,0.0,0.0843085731723314,0.0,-0.16246361328076073,0.0,-0.2373714956215312,-0.21223854681097515,-0.022378881423943172
1987-11-30,0.32001365226632084,0.0,-0.11693523812860772,0.0,-0.05586235918753882,0.0,0.004654552092488842,0.0,0.08298025282526826,0.004718946398250618,0.0,0.0,0.045046955661409684,0.0,0.0725840002595512,0.0,0.0,0.0,-0.07388930017451399,0.0,0.0,0.2312673693745342,0.0,0.0,-0.04026882900435764,0.0,0.0,0.0,-0.0055178071907819965,0.11496489062780975,0.0,0.0,0.0,0.0,-0.002102509460258664,0.0,0.0,-0.08770213360410607,0.03644257130360613,0.0,0.0,0.0,0.23169347957811237,0.011285286439074994,0.0,-0.06266204210834642,0.24621734949401827,0.0,0.0,-0.08738641103057591,0.0,0.1483581565722946,0.0,0.046692227636868686,0.09432296976308369,0.021071200552792813
1987-12-31,-0.054623744642327166,0.0,-0.17515597354511267,0.0,-0.16588034400595797,0.0,0.04109161462478383,0.0,-0.04814874598663116,-0.03190701967157616,0.0,0.0,-0.06545412391425101,0.0,-0.05297493927049306,0.0,0.0,0.0,0.12379647578157671,0.0,0.0,0.1637090394486305,0.0,0.0,0.053690774481825174,0.0,0.0,0.0,-0.023859213977478994,0.13162577486795202,0.0,0.0,0.0,0.0,-0.05568564234992878,0.0,0.0,-0.19564170269567738,-0.07283863356421989,0.0,0.0,0.0,0.09579859697919779,-0.06881603341887353,0.0,0.06832793690343728,-0.0014141132087284358,0.0,0.0,-0.1405147766593773,0.0,0.2833044088876786,0.0,0.027274112360902297,0.04236414451125047,-0.002216947782970887
1988-01-29,-0.09821679258159435,0.0,-0.012974831478580367,0.0,-0.027864374631635914,0.0,0.15084381303032704,0.0,-0.19518509967192488,-0.14952146233323488,0.0,0.0,-0.10069507589105224,0.0,0.11719107744134434,0.0,0.0,0.0,-0.08584585181189305,0.0,0.0,-0.25959093495409286,0.0,0.0,-0.04694077584626772,0.0,0.0,0.0,-0.1514966288776883,0.08076332916855676,0.0,0.0,0.0,0.0,-0.046006176306632444,0.0,0.0,-0.03011519212031574,0.012283189064742085,0.0,0.0,0.0,-0.2378285141332134,0.21551745311486759,0.0,0.07165422561218535,-0.02156239826889138,0.0,0.0,-0.0724076236703972,0.0,-0.22361944651161447,0.0,0.045535656884856314,0.12272965549960824,-0.017151868714046205
1988-02-29,0.0957144564572528,0.0,-0.07257294884168165,0.0,0.215130565163159,0.0,0.11183221999954082,0.0,0.15503746337111857,-0.009488150983627677,0.0,0.0,-0.029099367952873,0.0,-0.07339654233758375,0.0,0.0,0.07473125183025703,-0.06646780187011515,0.0,0.0,-0.0625106790559443,0.0,0.0,-0.02364327600326512,0.0,0.0,0.0,-0.011027977241874924,0.10919330002299739,0.0,0.0,0.0,0.0,-0.05179504795072327,0.0,0.0,0.0034673090990826917,-0.03010944771892701,0.0,0.0,0.0,0.008375566043813822,-0.04093634053246448,0.0,0.19121044439866722,0.08489375420949555,0.0,0.0,0.01756863008420359,0.0,-0.020023841629759658,0.0,-0.0011717195490082322,0.11557483833068569,0.012554302860771383
1988-03-31,0.038317444698866894,0.0,0.06370398019323878,0.0,-0.07606842886095848,0.0,0.1610993350965766,0.0,-0.1093470217587222,0.11379499256231268,0.0,0.0,0.0350576085734278,0.0,-0.17254394103113654,0.0,0.0,0.12370728813123662,-0.0028792715651073733,0.0,0.0,0.03754022741820383,0.0,0.0,0.019628304950863353,0.0,0.0,0.0,0.11326516881123257,-0.16206447850844904,0.0,0.0,0.0,0.0,0.08896047101101251,0.0,0.0,-0.03573769214655252,-0.01717295305811811,0.0,0.0,0.0,0.2158917656443592,0.0801396396750984,0.0,0.0667169228286722,0.023552444928877213,0.0,0.0,0.11760411691510377,0.0,0.07557157665892197,0.0,-0.020715453282955768,0.09731999980506037,0.015915309958019357
1988-04-29,0.08333405329919201,0.0,-0.10745087869906432,0.0,0.05609715453785101,0.0,0.03456961970766503,0.0,0.038846929238155845,0.08527490049922717,0.0,0.0,0.08297322221834419,0.0,-0.03139499514476862,0.0,0.0,0.09997021590822172,-0.09592614041845138,0.0,0.0,-0.09592336277285479,0.0,0.0,-0.07030917813620845,0.0,0.0,0.0,0.07981923104704312,0.07423602409215045,0.0,0.0,0.0,0.0,0.062140680642935264,0.0,0.0,0.13727541061532778,0.09817737358508047,0.0,0.0,0.0,-0.026911870009232616,-0.02632229424411774,0.0,-0.01355810719207762,0.09994982385939262,0.0,0.0,0.18172276689761702,0.0,-0.03568373921051465,0.0,-0.026961004547420106,-0.007251973187187058,0.012303524774296479
1988-05-31,0.3520071292534414,0.0,-0.08516480444065952,0.0,-0.08576458097778188,0.0,-0.05049103202236389,0.0,-0.004459633372516551,0.11527255108356002,0.0,0.0,0.11095402199843886,0.0,-0.23401514009708116,0.0,0.0,0.2978127700238269,-0.14741251066090955,0.0,0.0,0.1342892869991961,0.0,0.0,-0.012411262107681615,0.0,0.0,0.0,0.08899512299534781,-0.19858621654819694,0.0,0.0,0.0,0.0,-0.00892436843685762,0.0,0.0,0.15738148737932098,0.03283450178439809,0.0,0.0,0.0,-0.07911998926850573,0.2224332619882331,0.0,0.01005124899325828,0.272788320561096,0.0,0.0,-0.010190778490880514,0.0,-0.02221689887351211,0.0,0.07511570900479271,0.033649167513987624,0.017542315714217285
1988-06-30,0.302273652263338,0.0,0.29836097795174393,0.0,0.31785526718406837,0.0,0.11207160260399888,0.0,0.18404130270266697,-0.07056030939120368,0.0,0.0,0.04127058761724002,0.0,0.20511541894373078,0.0,0.0,-0.09142965597208673,-0.6651167943131931,0.0,0.0,0.18763381276705407,0.0,0.0,0.051228281606979884,0.0,0.0,0.0,-0.073573826675542,0.12686471288986462,0.0,0.0,0.0,0.0,0.050538768771495574,0.0,0.0,0.450959956058126,0.11618425718431218,0.0,0.0,0.0,-0.23815912982959786,-0.3021953832691699,0.0,0.049862877389101314,0.37924359311997086,0.0,0.0,-0.21790935787543764,0.0,-0.2498971488310734,0.0,0.15417056824296316,-0.12868932610583472,0.018002631000609382
1988-07-29,-0.18153920298183931,0.0,-0.06814129373697168,0.0,-0.07513152201855183,0.0,-0.004507721212442814,0.0,0.022957206921876396,0.1017910442088857,0.0,0.0,0.1318864911750975,0.0,-0.07266092958142277,0.0,0.0,0.02771694079056683,-0.19787751130736825,0.0,0.0,0.16304791859457515,0.0,0.0,-0.13684768353535476,0.0,0.0,0.0,0.10808650907829541,0.1314594088724049,0.0,0.0,0.0,0.0,-0.011617371709119606,0.0,0.0,-0.24115710102158255,-0.052489319181917654,0.0,0.0,0.0,-0.0169667021183262,-0.06415572595852763,0.0,0.1265734136964857,-0.24383660906410043,0.0,0.0,-0.12346713176905189,0.0,-0.023527268153990814,0.0,-0.06056780127142077,0.07746878927694868,-0.012427330400124595
1988-08-31,0.09116621045597056,0.0,0.12056715037003576,0.0,-0.068951159219551,0.0,-0.17644097366108846,0.0,0.06075236117481627,0.050894408006379004,0.0,0.0,0.12163094217474778,0.0,0.06970999929873099,0.0,0.0,0.0019915209391389637,0.021599960914975316,0.0,0.0,0.07397138715131751,0.0,0.0,-0.030984351273843243,0.0,0.0,0.0,0.021475662823170327,-0.04448482648066088,0.0,0.0,0.0,0.0,0.05838892014643484,0.0,0.0,0.024755538096042605,0.1297421119100389,0.0,0.0,0.0,-0.05188294461106839,0.038072368275842386,0.0,0.3146474047909725,0.08472553509757669,0.0,0.0,0.07372961651090078,0.0,-0.10814033421628276,0.0,-0.08124438913942462,0.08089525438008388,0.015937952253004643
1988-09-30,-0.044519805714919695,0.0,0.06740750894418088,0.0,-0.021962421585234204,0.0,0.0934907366228099,0.0,0.3084751265517049,-0.08941165850935938,0.0,0.0,0.002170659593357359,0.0,-0.012012503202278771,0.0,0.0,-0.08997248375556754,-0.034895846863066945,0.0,0.0,0.04784861227780643,0.0,0.0,-0.06851942600706817,0.0,0.0,0.0,-0.07878723317766786,0.08608578052783433,0.0,0.0,0.0,0.0,0.0999128855409149,0.0,0.0,-0.12010674600654321,-0.07575325055989825,0.0,0.0,0.0,-0.008864293856614379,-0.030880362095592962,0.0,0.1801555270337355,-0.06882280624545054,0.0,0.0,0.14468908734895441,0.0,-0.030497798436177777,0.0,0.00799329947164998,-0.030987918509940815,0.0042224485343194205
1988-10-31,-0.03012495150398481,0.0,0.03821060221232801,0.0,0.07822620719080084,0.0,-0.06967665209142136,0.0,-0.06772638985082338,0.08235636136670924,0.0,0.0,-0.06748656570185443,0.0,0.017489956235207462,0.0,0.0,0.15427492142404894,-0.011861372259116352,0.0,0.0,-0.13431684904201102,0.0,0.0,-0.09970797391311498,0.0,0.0,0.0,0.10864468272665717,-0.02500683110761907,0.0,0.0,0.0,0.0,-0.018996649892365533,0.0,0.062440519947638724,-0.039969116400508986,-0.06602467515025039,0.0,0.0,0.0,0.10512996515592847,0.06087219477331353,0.0,-0.16289292964669622,-0.05378445721487233,0.0,0.0,-0.07226983687570167,0.0,0.19665702739460225,0.0,0.264680914841127,0.004556441169229408,0.0046126280688591
1988-11-30,-0.015302067832071458,0.0,-0.15744093785494745,0.0,0.04943044389290997,0.0,0.18899866094969758,0.0,-0.04118341029593572,0.1578674199702488,0.0,0.0,-0.04197534335104929,0.0,0.03252139872889431,0.0,0.0,0.22310602817629066,-0.0726966042115794,0.0,0.0,-0.08005910697258585,0.0,0.0,0.0,0.0,0.0,0.0,-0.11481128452350316,-0.07685426232802803,0.0,0.0,0.0,0.0,0.0575093467073748,0.0,0.22693649405472502,-0.09260146424371704,0.16949679936146037,0.0,0.0,0.0,-0.14640588336002286,0.053588963702194035,0.0,-0.08652697364068292,-0.042101076821707786,0.0,0.0,-0.12731051177814542,0.0,0.06907687360576695,0.0,-0.03823101071584269,-0.054165925215763425,0.0007430284727996362
1988-12-30,0.049254763829616945,0.0,-0.18036643725513626,0.0,0.0015118773659455042,0.0,-0.0453589281575626,0.0,0.15407721761253806,0.0600785033857944,0.0,0.0,-0.04570931673760842,0.0,0.03624231404845987,0.0,0.0,-0.10831754756354162,0.06034218010454508,0.0,0.0,0.15894822513561407,0.0,0.0,-0.30790773188619486,0.0,0.0,0.0,-0.027138415021052825,0.07092081440120535,0.0,0.0,0.0,0.0,0.05120956065430264,0.0,0.21016714451380308,0.04185215001225362,0.020458560865016465,0.0,0.0,0.0,0.09451947784410722,-0.09500989532056195,0.0,-0.012385935825400244,0.07891878464435452,0.0,0.0,-0.1072540124208371,0.0,0.16122746053292022,0.0,-0.07028746046247916,0.03614609240732592,0.005202535394680508
1989-01-31,-0.02811131586738603,0.0,-0.012480461445825116,0.0,-0.06799270930588354,0.0,0.021541030806252387,0.0,0.18321285936372378,-0.03250721214200079,0.0,0.0,-0.02472383429156364,0.0,0.03368737933286177,0.0,0.0,0.19913129012058425,-0.0062113181782236845,0.0,0.0,0.2466223224905054,0.0,0.0,-0.20700404350371995,0.0,0.0,0.0,-0.06405755477389471,0.013812141786831005,0.0,0.0,0.0,0.0,0.1037435028714183,0.0,0.30838583525062646,0.03308930354328396,-0.057342305196560354,0.0,0.0,0.0,0.12432861208742119,-0.11123970598254568,0.0,0.03181713769647325,-0.0359509894697147,0.0,0.0,-0.007900904027254825,0.0,0.1803795606800266,0.0,-0.015247796486149346,0.028576653281339823,0.015228317793465921
1989-02-28,-0.0639674337675429,0.0,0.12172619045997397,0.0,0.017101213872615127,0.0,-0.10154867005503432,0.0,0.06257501693229528,0.16630354506645323,0.0,0.0,-0.015800568613225627,0.0,-0.02648020169542527,0.0,0.0,-0.38070020214917083,-0.020323142142242595,0.0,0.0,-0.07323207073371078,0.0,0.0,0.02985697555989908,0.0,0.0,0.0,0.15031490487530327,0.020250858390649874,0.0,0.0,0.0,0.0,0.011985673157214674,0.0,0.25775586445297344,-0.0742887639944773,0.11155343530493374,0.0,0.0,0.0,0.02629043887948088,0.0022499855403763473,0.0,-0.10274315162541592,-0.027131740339834415,0.0,0.0,0.05243899240864414,0.0,-0.07699934778147227,0.0,0.09494420053661724,0.050902606957869544,0.0038733565363226834
1989-03-31,-0.07215110582369968,0.0,0.12909083531548227,0.0,0.0697166572372823,0.0,0.009188775878629141,0.0,0.06718876576194978,0.03417307497731719,0.0,0.0,0.03176312700103676,0.0,-0.1559122637790445,0.0,0.0,0.058456373666403,-0.0731858928448959,0.0,0.0,0.2756745692788399,0.0,0.0,-0.0008845316027041841,0.0,0.0,0.0,0.012090295125946915,0.04533234105942181,0.0,0.0,0.0,0.0,0.05163876582595443,0.0,0.09102863720314983,0.09295728011449275,0.09809184654886616,0.0,0.0,0.0,0.1346773118800775,0.1808189837156607,0.0,0.04566606138625344,-0.08302968145527341,0.0,0.0,0.12855024078527286,0.0,0.23751166684868358,0.0,0.06226105370646092,-0.016104457440221275,0.02644743146129713
1989-04-28,-0.04836859622045861,0.0,0.11511351058566015,0.0,-0.059009780662709184,0.0,-0.015348271721189001,0.0,0.1026501248806874,-0.09024824399754842,0.0,0.0,0.05680303205453297,0.0,0.05791029726294052,0.0,0.015438477925527572,-0.08206068074124749,-0.004017837372598868,0.0,0.0,0.07122620068958517,0.0,0.0,-0.05276004392652158,0.0,0.0,0.0,-0.06450884586849522,-0.0707413229321235,0.0,0.0,0.0,0.0,0.09477186110331626,0.0,0.027848269784074446,-0.01864821424595808,0.07322343335926312,0.0,0.0,0.0,0.016879343058893163,0.003606356484248308,0.0,0.1798627335865689,-0.04468271161393351,0.0,0.0,-0.028462831673141436,0.0,0.05456734286859754,0.0,0.03868790863842347,-0.08763389376335382,0.004401774864418915
1989-05-31,-0.07730834699243797,0.0,0.10070760233193268,0.0,-0.05863811861024201,0.0,0.17258883904251163,0.0,0.19022852961940062,-0.12208780465288639,0.0,0.0,0.10257913460771724,0.0,-0.09426610874162118,0.0,-0.05104415919613811,-0.15434165217448714,-0.0783482529231159,0.0,0.0,0.11201892189500892,0.0,0.0,-0.02520493649850424,0.0,0.0,0.0,-0.11784535296831118,0.02672251254853625,0.0,0.0,0.0,0.0,0.236283401859901,0.0,0.2700043249126107,0.204296105154037,0.24779076197703936,0.0,0.0,0.0,0.33299583871592847,-0.048313001728905604,0.0,0.08838613162397328,0.04760924362418501,0.0,0.0,-0.029540324433695184,0.0,0.39387314904632115,0.0,0.06091462927753722,-0.13183888216526266,0.029058585184564244
1989-06-30,-0.030788991453314717,0.0,0.05572813392349084,0.0,0.30989995764831835,0.0,-0.045837973580937684,0.0,-0.09184742449287817,-0.1275763195027489,0.0,0.0,-0.014840573049527765,0.0,0.04293340986519759,0.0,-0.01880456943421142,-0.03337922569962737,0.03709232938191762,0.0,0.0,-0.058826450560476265,0.0,0.0,0.21200822275116155,0.0,0.0,0.0,0.19682086488647024,-0.004877485325838608,0.0,0.0,0.0,0.0,0.03277584691244803,0.0,0.01982326352997699,0.07061648327399811,0.048403411413781836,0.0,0.0,0.0,0.03876594845980188,-0.07179583326070353,0.0,-0.06686574698359274,-0.04222816704420023,0.0,0.0,0.03253824841140672,0.0,0.062205962037895156,-0.1532841811987467,0.05708894093720462,-0.14107187328222426,0.005721385610255296
1989-07-31,0.08273013944594743,0.0,-0.09711814200069781,0.0,0.009944624383270154,0.0,-0.08448805036789092,0.0,0.05981622660134329,-0.09979129128474429,0.0,0.0,0.13871005461647784,0.0,0.12192408719007052,0.0,0.17934455032861976,-0.005458860844706573,0.30077446190883056,0.0,0.0,-0.09164511636518699,0.0,0.0,0.44767296817880065,0.0,0.0,-0.05783003096698896,0.05629947664035836,0.12561427718383514,0.0,0.0,0.0,0.0,-0.0166744463359758,0.0,0.08916446172380058,0.2884082242689971,-0.12917582188266902,0.0,0.0,0.0,-0.18882720363197733,0.08291306954741502,0.0,-0.029006926837081337,0.2460270673043501,0.0,0.0,-0.03230211316250791,0.0,-0.126122759254276,-0.11056639715561421,-0.21836634831069543,0.10400942855445282,0.019017811081373757
1989-08-31,-0.03473609533523406,0.0,0.05069277105862754,0.0,-0.08568304639849143,0.0,0.012052128616120575,0.0,0.10953070762026505,-0.22003541088379022,0.0,0.0,-0.06766353148240527,0.0,0.0027016702856352036,0.0,0.06988736986988643,-0.017837571339915453,-0.07286232558123577,0.0,0.0,0.17680559773959936,0.0,0.0,-0.0812494944120261,0.0,0.0,0.0486394050464667,-0.1738958220697409,-0.017076475812989725,0.0,0.0,0.0,0.0,0.11036872520809539,0.0,0.033376853493108885,-0.01728189878361933,0.11550111043902604,0.0,0.0,0.0,0.17537003493928593,-0.021923121411108224,0.0,0.13763300080577173,0.007416454016925681,0.0,0.0,0.10423632005910677,0.0,0.20268282922637623,0.3060006778849463,0.04146132689315142,-0.10028091229287689,0.014433295952708395
1989-09-29,0.008598822733818543,0.0,0.08167323534033719,0.0,0.10200329189458439,0.0,0.006040842678023938,0.0,-0.031035226991311702,-0.05219585579336372,0.0,0.0,0.0022791293076883192,0.0,-0.037538849499594615,0.0,-0.14905394814285974,-0.05900389698537588,0.033090828638407975,0.0,0.0,-0.10523111842749597,0.0,0.0,0.06730524252268469,0.0,0.0,0.09746396134417724,-0.03528120792953867,-0.009187716359072411,0.0,0.0,0.0,0.0,-0.04854646115653578,0.0,0.38974031046127455,-0.019862547465118733,0.20959403674029642,0.0,0.0,0.0,-0.08252738361289763,-0.14666559329638212,0.0,0.1271987855830499,0.05617824804942803,0.0,0.0,0.12606195695669484,0.0,-0.10734879104656696,0.06062029520407786,-0.0696369970160817,0.11012550349700531,0.009542889040533702
1989-10-31,-0.00771179121663154,0.0,-0.033340407926776686,0.0,-0.01946959851116004,0.0,-0.0010608194096974792,0.0,-0.032846398087665055,-0.11998725000723318,0.0,0.0,0.03394819931692121,0.0,0.0923624905129631,0.0,-0.2687597462101355,-0.027301170047751216,-0.02485507279515415,0.0,0.0,0.0062048754291593655,0.0,0.0,0.08061513407464106,0.0,0.0,0.05786492264141652,0.14470092721958994,0.04644742766529745,0.0,0.0,0.0,0.0,0.05167635971784739,0.0,0.11269465977061989,0.03332355438677549,0.025848584481075312,0.0,0.0,0.0,0.0710686070362405,-0.09050089907483573,0.0,0.07589700389849524,0.03536201362438179,0.0,0.0,-0.04024879708862927,0.0,0.09878358214889145,-0.1272641429918978,-0.14109830926544287,0.011181398226111606,0.000791551591225759
1989-11-30,0.001998341339007469,0.0,-0.004663123465377949,0.0,0.01003944171408817,0.0,0.06953655521423492,0.0,-0.2684757340516914,-0.0021634785112077098,0.0,0.0,-0.2190934602836447,0.0,-0.07547576620289727,0.0,0.13617452489262052,-0.024513954066235154,0.002517143832154743,0.0,0.0,-0.029088456024172305,0.0,0.0,0.01556538108927381,0.0,0.0,0.014620856495865874,-0.015589778360856347,0.060116844875852234,0.0,0.0,0.0,0.0,-0.1836433792372563,0.0,-0.0038185092044514257,0.03049187864440061,0.16503501006456012,0.0,0.0,0.0,0.015121272260068791,0.17657908132352276,0.0,0.05602829602084905,-0.024731535190555713,0.0,0.0,0.08954355578090568,0.0,0.03134884776900531,0.016610213605676254,0.037848248839932895,-0.009328868192569797,0.0012470809267473306
1989-12-29,0.0412364973723354,0.0,0.25769507919797524,0.0,-0.08816887457545396,0.0,-0.05084208651882557,0.0,0.10787892644071385,-0.0868443208957138,0.0,0.0,-0.064425317596098,0.0,0.00195961165136474,0.0,0.11398775756919403,-0.04279454432367941,0.02538300818732091,0.0,0.0,-0.07723096403638233,0.0,0.0,-0.021579801443091223,0.0,0.0,0.2200392629783899,-0.06550527340151144,0.015797476016577317,0.0,0.0,0.0,0.0,0.2220990229020015,0.0,0.043346671448987295,0.05624203636807845,-0.08466477534769991,0.0,0.0,0.0,-0.07890959922941414,-0.04931059647995429,0.0,0.024838018009169474,0.0610976914086533,0.0,0.0,1.0516691466496448,0.0,0.05666709268002445,0.08488242197764384,0.1257708832053968,-0.15879739214528849,0.029845764692188338
1990-01-31,0.2035935202932524,0.0,0.1204597420487859,0.0,0.14045223316433209,0.0,0.36352120915553326,0.0,-0.034614395996076006,-0.23646135285166747,0.0,0.0,-0.06586079900407649,0.0,0.3083516060773388,0.0,-0.11709301511383477,0.0931055146227197,0.02547316755757422,-0.13422253091273262,0.0,-0.07574934565557158,0.0,0.0,-0.0006066122854065457,0.0,0.0,0.03716640918378101,-0.2678339359931163,0.04607341554116857,0.0,0.0,0.0,0.0,0.025841813976529893,0.0,0.12701134258085536,0.01297683372013769,0.33693657635540064,0.0,0.0,0.0,-0.1379007249090442,-0.011553074156285582,0.0,-0.04592884679951248,0.09743013006574208,0.0,0.0,-0.21068219431010682,0.0,0.035976262502603024,0.2596285271141548,0.6133766120633584,0.08904104172236314,0.02905289326833091
1990-02-28,0.1031776009620257,0.0,-0.06501648643621244,0.0,-0.03802534029597271,0.0,0.059328022095006865,0.0,0.06998862285111283,0.07635551219065505,0.0,0.0,-0.03505247396927515,0.0,-0.13803762971519712,0.0,0.10027278623611302,0.04826803896789378,-0.08255150241712648,-0.06266149373408923,0.0,0.00587587442354873,0.0,0.0,-0.172542054752031,0.0,0.0,-0.022084355315803775,0.07186018486629972,0.04313940639272337,0.0,0.0,0.0,0.1591173259081206,0.04986085636450072,0.0,0.4035054901919076,-0.21028315038286335,0.21698129790648693,0.0,0.0,0.0,-0.004787873028977279,0.15463901163730587,0.0,-0.12878773594490736,-0.01412241485326326,0.0,0.0,-0.006744238658173276,0.0,0.13807288000138504,0.0936055837135025,0.1588814424459131,-0.05126553803709781,0.01674486635660929
1990-03-30,-0.08084045696340211,0.0,-0.11378019994969285,0.0,0.10215512312798342,0.0,-0.18272886066124225,0.0,0.30982365568786824,0.08887786866426964,0.0,0.0,-0.06451175084914046,0.0,0.11688278774960838,0.0,0.06792775953578249,0.013103582067024933,-0.07560304390858406,0.1526906490264355,0.0,0.005587180539564741,0.0,0.0,0.030688752609157866,0.0,0.0,-0.08989960297333993,-0.08266766821275143,-0.029889212978303843,0.0,0.0,0.0,-0.1734657406364797,0.11189247574509147,0.0,0.25081842599134196,-0.051283271550301594,0.2598201570694972,0.0,0.0,0.0,0.069725254727019,0.14004771650127285,0.0,-0.14160762254320117,-0.05363651830554563,0.0,0.0,0.0029324520726751427,0.0,0.2705958118858796,0.13759848704105399,0.09596243419256247,-0.11440421258354533,0.017687498402155607
1990-04-30,-0.1630479347207873,0.0,-0.14424959042089677,0.0,0.01280927949110784,0.0,-0.03542926014765481,0.0,0.03193438468617807,0.17971656038271816,0.0,0.0,-0.021413258957777646,0.0,-0.1831988578930845,0.0,0.1594130932972708,0.00932270448465573,-0.20945775721372106,0.11540210813459517,0.0,0.08844702675405137,0.0,0.0,0.0034758850937442708,0.0,0.0,-0.1651253072166624,0.16380739165543423,-0.015058526187410631,0.0,0.0,0.0,0.055661456015776774,0.03548599988483959,0.0,0.269877074777932,-0.1159758165296028,0.20970090910617453,0.0,0.0,0.0,0.012604215609160058,0.23891845519108423,0.0,-0.088071445806437,-0.14883846127118497,0.0,0.0,0.03649861245140794,0.0,0.037932433734979926,0.1792283086174586,0.027704246173817296,-0.015905901392753632,0.010221236868807508
1990-05-31,0.13862168240034192,0.0,-0.13760783245333538,0.0,-0.21541014221512186,0.0,0.06527643555279944,0.0,0.06002722825801522,-0.1598762155399704,0.0,0.0,-0.14937734680830064,0.0,0.12274000589456456,0.0,-0.2624842737940628,-0.09032312017959306,0.07455529571867628,0.04419595697266015,0.0,0.03247274459701617,0.0,0.0,0.0016299407723222301,0.0,0.0,-0.13883284810812568,-0.17353881226665333,0.03683981511894606,0.0,0.0,0.0,-0.07375083161560662,-0.0342800446747393,0.0,0.05992246615452206,0.010198864170694252,-0.22544429403173463,0.0,0.0,0.0,-0.09217915930924277,0.09033013893452811,0.0,-0.09363365149090212,0.1860628432796306,0.0,0.0,-0.03434427810612451,0.0,-0.14355988635203776,-0.135041018666941,-0.13055248026571883,0.04129257671150847,-0.02411036802439973
1990-06-29,-0.01652915857541709,0.0,0.1315146998582065,0.0,-0.07149650876349611,0.0,0.0719265413082035,0.0,0.07394126536200277,-0.04267797210820836,0.0,0.0,0.19462858011377152,0.0,0.0863589693920198,0.0,-0.006529376569050608,0.1507691064862278,-0.15717347023205505,-0.0939802051053061,0.0,0.016818800977221656,0.0,0.0,0.18137167730962847,0.0,0.0,0.07245430963970399,-0.050880928056091575,0.03475371102288884,0.0,0.0,0.0,-0.011821127188368424,0.1202341663477201,0.0,0.08486394343051483,-0.08645089642906623,-0.0900690485980583,0.0,0.0,0.0,0.19541275705698644,-0.08854656847167844,0.0,-0.15106936647711763,-0.049963283386969384,0.0,0.0,-0.021754434373597913,0.0,0.019290357725838835,-0.037173915501109094,0.1560193048715261,-0.020747810012531707,0.010790802200987984
1990-07-31,0.17129863391598624,0.0,-0.1680025094413796,0.0,0.19769552298132245,0.0,0.07871169839461531,0.0,-0.062117878159650225,-0.0054700296770775645,0.0,0.0,-0.06699904266986154,0.0,0.45142073360597607,0.0,0.07226002700202548,0.009756723839552126,-0.2671649830287154,-0.09649548936717896,0.0,0.1746896396312364,0.0,0.0,-0.11232533585469401,0.0,0.0,-0.2376051604418236,0.0038497647190718896,0.14842012492870882,0.0,0.0,0.0,0.10996427137967091,0.08331437615716718,0.0,0.05869008656636634,-0.013617432079670082,0.05825661092259909,0.0,0.0,0.0,0.3205126665397573,0.09520515467133762,0.0,0.0028634820914541967,0.14175817805647326,0.0,0.0,0.2205872034680322,0.0,-0.14065130392820907,-0.05383447688915453,0.11859890300381644,0.3004326511806035,0.028981869300333786
